calculated mean speed, polarisation, iid
0.42926, 0.776734, 3.2978
0.42926, 0.726072, 3.98691
0.42926, 0.820309, 3.5302
0.42926, 0.808943, 3.88572
0.42926, 0.767721, 3.98823
0.558451, 0.183714, 5.20913
0.558451, 0.675926, 3.27588
0.558451, 0.671698, 3.27855
0.558451, 0.584724, 4.58901
0.558451, 0.815143, 3.36958
0.558451, 0.788996, 3.65144
0.558451, 0.661778, 3.42793
0.558451, 0.683678, 3.5891
0.558451, 0.634781, 3.53967
0.558451, 0.753521, 3.72139
0.514073, 0.247753, 5.43205
0.514073, 0.868417, 4.17838
0.514073, 0.749903, 3.55814
0.514073, 0.741649, 3.44662
0.514073, 0.762798, 3.77937
0.514073, 0.613308, 3.77903
0.514073, 0.638045, 3.94681
0.514073, 0.873294, 3.8452
0.514073, 0.7941, 4.06218
0.428327, 0.0646818, 5.19016
0.428327, 0.434584, 3.92896
0.428327, 0.778216, 3.34946
0.428327, 0.763705, 3.63592
0.428327, 0.813608, 3.45963
0.428327, 0.739899, 2.98948
0.428327, 0.607709, 3.95796
0.428327, 0.794311, 4.40001
0.428327, 0.848169, 3.9813
0.428327, 0.849529, 3.54836
0.462617, 0.153169, 5.44523
0.462617, 0.755327, 3.82256
0.462617, 0.624473, 3.67611
0.462617, 0.789811, 3.82927
0.462617, 0.716878, 3.35528
0.462617, 0.628344, 4.02485
0.462617, 0.694795, 3.65843
0.462617, 0.688077, 3.50146
0.462617, 0.701047, 3.59693
0.462617, 0.763182, 3.4396
0.45053, 0.172943, 5.79016
0.45053, 0.819411, 3.59916
0.45053, 0.735685, 3.81645
0.45053, 0.822057, 4.08347
0.45053, 0.64956, 3.73922
0.45053, 0.637712, 4.09107
0.45053, 0.688408, 3.62832
0.45053, 0.649588, 3.3311
0.45053, 0.694373, 3.95729
0.45053, 0.84504, 3.51095
0.427265, 0.093678, 5.18529
0.427265, 0.575633, 3.61403
0.427265, 0.834834, 3.53541
0.427265, 0.765238, 3.72067
0.427265, 0.625088, 3.76425
0.427265, 0.565568, 3.31513
0.427265, 0.661393, 3.771
0.427265, 0.610819, 3.91934
0.427265, 0.741769, 3.52166
0.427265, 0.539413, 4.27192
0.391445, 0.229614, 5.74687
0.391445, 0.890211, 3.01006
0.391445, 0.707429, 3.41392
0.391445, 0.768519, 3.13857
0.391445, 0.638818, 3.10602
0.391445, 0.633837, 3.18929
0.391445, 0.723575, 3.53266
0.391445, 0.852637, 3.42565
0.391445, 0.646449, 3.86613
0.391445, 0.758816, 3.24484
0.51271, 0.149391, 5.09263
0.51271, 0.81787, 3.94249
0.51271, 0.695442, 4.22689
0.51271, 0.620796, 3.44098
0.51271, 0.692057, 4.14513
0.51271, 0.79256, 3.36276
0.51271, 0.73853, 3.70526
0.548653, 0.16505, 5.84444
0.548653, 0.861353, 3.9853
0.548653, 0.636468, 3.75775
0.548653, 0.742734, 3.88244
0.548653, 0.794102, 3.99012
0.548653, 0.814452, 3.23208
0.548653, 0.520931, 4.38825
0.548653, 0.828683, 3.75425
0.548653, 0.579151, 3.52841
0.548653, 0.905209, 3.60891
0.428365, 0.0458099, 4.83045
0.428365, 0.858191, 3.54972
0.428365, 0.568504, 4.36231
0.428365, 0.721518, 3.69272
0.428365, 0.752734, 4.03916
0.428365, 0.602917, 3.91416
0.428365, 0.704714, 4.65774
0.475617, 0.131179, 4.77938
0.475617, 0.675243, 3.20998
0.475617, 0.444293, 4.03756
0.475617, 0.772069, 4.04143
0.475617, 0.679157, 4.58462
0.475617, 0.589802, 3.32878
0.475617, 0.855058, 4.35362
0.324298, 0.197776, 5.32841
0.324298, 0.760958, 3.44374
0.324298, 0.756633, 3.51572
0.324298, 0.882129, 3.14401
0.324298, 0.801126, 3.66121
0.324298, 0.807844, 3.32164
0.324298, 0.639575, 3.17772
0.324298, 0.814755, 3.42407
0.324298, 0.688558, 3.18361
0.324298, 0.556436, 3.00041
0.495783, 0.204359, 5.49847
0.495783, 0.609548, 3.52341
0.495783, 0.724375, 3.80572
0.495783, 0.72915, 4.04393
0.495783, 0.804905, 3.76735
0.495783, 0.57926, 3.92947
0.495783, 0.772029, 3.39512
0.495783, 0.788731, 3.53394
0.495783, 0.589279, 3.46606
0.495783, 0.522304, 3.99704
0.528883, 0.242492, 4.06176
0.528883, 0.920314, 4.82698
0.528883, 0.627754, 3.77506
0.528883, 0.692551, 4.07718
0.528883, 0.54881, 4.55644
0.528883, 0.568406, 3.71836
0.528883, 0.652441, 4.20552
0.528883, 0.816835, 4.28079
0.528883, 0.706831, 3.83488
0.528883, 0.673592, 4.4645
0.411549, 0.0693607, 5.72868
0.411549, 0.804233, 3.41394
0.411549, 0.806516, 3.97321
0.411549, 0.530757, 3.39499
0.411549, 0.741463, 3.78388
0.411549, 0.884288, 3.41575
0.411549, 0.907045, 3.62217
0.411549, 0.737406, 4.36638
0.411549, 0.481714, 3.81597
0.411549, 0.900567, 3.52927
0.468797, 0.176792, 4.83371
0.468797, 0.659762, 3.67723
0.468797, 0.571166, 3.69095
0.468797, 0.759092, 3.93157
0.468797, 0.707532, 3.18114
0.468797, 0.717735, 3.61001
0.468797, 0.831785, 3.76169
0.468797, 0.676429, 4.03981
0.468797, 0.745356, 4.0057
0.468797, 0.653619, 3.61742
0.464702, 0.174393, 4.5457
0.464702, 0.70776, 3.24764
0.464702, 0.935456, 4.49971
0.464702, 0.717841, 3.4152
0.464702, 0.695208, 3.49093
0.464702, 0.657672, 3.96483
0.464702, 0.790823, 3.60649
0.464702, 0.613243, 3.38391
0.464702, 0.768773, 4.19987
0.464702, 0.756567, 3.46994
0.545969, 0.193537, 5.21935
0.545969, 0.780787, 3.72868
0.545969, 0.482811, 3.44124
0.545969, 0.749361, 3.82945
0.545969, 0.666237, 3.53385
0.545969, 0.567512, 3.85743
0.545969, 0.711882, 3.9803
0.545969, 0.516949, 4.28196
0.545969, 0.739323, 3.75053
0.545969, 0.789283, 4.32914
0.502637, 0.188433, 5.33999
0.502637, 0.682364, 3.82475
0.502637, 0.826374, 3.21761
0.502637, 0.731294, 3.60066
0.502637, 0.643478, 3.79886
0.502637, 0.803184, 3.66292
0.502637, 0.794241, 3.88751
0.502637, 0.685794, 3.87368
0.502637, 0.389776, 4.10216
0.502637, 0.749565, 3.79955
0.392193, 0.301258, 5.10795
0.392193, 0.382722, 3.69833
0.392193, 0.396011, 3.56921
0.392193, 0.496804, 3.25414
0.392193, 0.792282, 3.49507
0.392193, 0.611597, 3.13799
0.392193, 0.824264, 3.55919
0.392193, 0.601222, 3.60043
0.392193, 0.806047, 3.89496
0.392193, 0.60421, 3.99389
0.468016, 0.146721, 6.07415
0.468016, 0.875894, 3.65849
0.468016, 0.738835, 3.16019
0.468016, 0.583562, 4.25142
0.468016, 0.791193, 3.9831
0.468016, 0.750142, 3.27588
0.468016, 0.77661, 3.5161
0.468016, 0.828208, 3.516
0.468016, 0.742277, 3.55662
0.468016, 0.647682, 3.72218
0.41654, 0.120529, 5.00812
0.41654, 0.721848, 4.55405
0.41654, 0.855997, 3.97718
0.41654, 0.710249, 3.35929
0.41654, 0.824764, 3.58847
0.41654, 0.853326, 3.92636
0.41654, 0.627186, 4.01337
0.41654, 0.815889, 3.26496
0.41654, 0.825807, 4.09484
0.41654, 0.825053, 3.38522
0.511745, 0.336136, 4.81979
0.511745, 0.734168, 4.09933
0.511745, 0.742332, 3.498
0.511745, 0.756254, 3.84712
0.511745, 0.745914, 3.51584
0.511745, 0.701102, 3.71922
0.511745, 0.668171, 3.43984
0.479603, 0.30177, 4.95293
0.479603, 0.71344, 4.84918
0.479603, 0.791599, 3.8976
0.479603, 0.681514, 4.70595
0.479603, 0.778606, 3.60609
0.479603, 0.811974, 4.15486
0.479603, 0.837855, 3.58845
0.479603, 0.749211, 3.62267
0.479603, 0.670103, 4.32036
0.479603, 0.717934, 3.68946
0.528986, 0.268858, 4.6116
0.528986, 0.778299, 3.35482
0.528986, 0.661343, 3.33801
0.528986, 0.751714, 3.91775
0.528986, 0.758325, 3.42072
0.528986, 0.614271, 3.73221
0.528986, 0.819664, 4.00349
0.528986, 0.780897, 3.86753
0.528986, 0.721295, 4.1311
0.528986, 0.830015, 3.60242
0.448527, 0.173045, 4.64492
0.448527, 0.700592, 3.9154
0.448527, 0.612782, 3.52227
0.448527, 0.982807, 3.77951
0.401447, 0.0751789, 4.74757
0.401447, 0.599655, 3.67941
0.401447, 0.805977, 3.13838
0.401447, 0.881232, 3.21583
0.401447, 0.739053, 3.82245
0.401447, 0.730675, 3.86952
0.401447, 0.842459, 3.20857
0.401447, 0.529497, 3.92577
0.401447, 0.775072, 3.52195
0.401447, 0.863404, 3.34936
0.465429, 0.13049, 5.66585
0.465429, 0.487309, 3.69975
0.465429, 0.717858, 4.05081
0.465429, 0.541411, 4.1217
0.465429, 0.780072, 3.70321
0.465429, 0.558073, 3.05141
0.465429, 0.725297, 3.53363
0.465429, 0.811655, 4.6817
0.465429, 0.813551, 3.67264
0.465429, 0.608226, 3.40868
0.350671, 0.224364, 4.90813
0.350671, 0.798363, 3.83159
0.350671, 0.890216, 3.51256
0.350671, 0.829574, 3.23458
0.350671, 0.686776, 3.18362
0.350671, 0.840442, 2.84423
0.350671, 0.777688, 3.67134
0.350671, 0.549651, 3.7652
0.350671, 0.734877, 4.05076
0.350671, 0.668693, 3.76496
0.473151, 0.451806, 4.38841
0.473151, 0.675973, 3.67634
0.473151, 0.861595, 5.58008
0.473151, 0.753353, 3.78693
0.473151, 0.810865, 3.4139
0.473151, 0.844982, 3.89555
0.473151, 0.70379, 3.38167
0.473151, 0.824539, 3.32608
0.473151, 0.669108, 3.33808
0.473151, 0.790622, 3.76141
0.421971, 0.208553, 5.00161
0.421971, 0.644872, 3.74795
0.421971, 0.755319, 3.18198
0.421971, 0.565468, 3.75229
0.421971, 0.821942, 3.65943
0.421971, 0.764503, 3.73247
0.421971, 0.856269, 3.27898
0.421971, 0.609175, 3.4507
0.421971, 0.719072, 3.57478
0.421971, 0.868963, 3.23877
0.383795, 0.0349711, 5.06032
0.383795, 0.806911, 3.83146
0.383795, 0.877143, 3.05261
0.383795, 0.806264, 3.06293
0.383795, 0.811313, 3.53657
0.383795, 0.735135, 3.24464
0.383795, 0.706839, 3.75713
0.383795, 0.754777, 3.5685
0.383795, 0.564717, 3.61703
0.383795, 0.825093, 3.59284
0.389576, 0.114239, 5.7036
0.389576, 0.600972, 3.44996
0.389576, 0.690121, 3.31892
0.389576, 0.713025, 4.35025
0.389576, 0.723516, 3.88529
0.389576, 0.51403, 3.3225
0.389576, 0.654542, 3.67478
0.389576, 0.712315, 3.76765
0.389576, 0.566646, 3.3173
0.389576, 0.810326, 3.81126
0.394747, 0.0596195, 4.79534
0.394747, 0.609635, 4.50827
0.394747, 0.815718, 3.76644
0.394747, 0.757975, 3.36371
0.394747, 0.800259, 3.64685
0.394747, 0.716663, 3.33963
0.394747, 0.75489, 4.14233
0.394747, 0.812521, 3.59307
0.394747, 0.667437, 4.59937
0.394747, 0.700688, 3.93476
0.542325, 0.239214, 5.30938
0.542325, 0.434949, 4.43382
0.542325, 0.756956, 4.16004
0.542325, 0.776936, 3.56833
0.542325, 0.761129, 3.15645
0.542325, 0.695283, 3.68864
0.542325, 0.584826, 3.92294
0.542325, 0.541638, 3.46486
0.542325, 0.615177, 4.02296
0.542325, 0.760916, 3.65454
0.36639, 0.164874, 4.55159
0.36639, 0.727705, 3.24609
0.36639, 0.683228, 3.87154
0.36639, 0.69724, 3.70216
0.36639, 0.813663, 4.04389
0.36639, 0.724144, 4.11598
0.36639, 0.578345, 2.9844
0.36639, 0.763888, 3.41107
0.36639, 0.584348, 3.88321
0.36639, 0.616634, 3.82131
0.374675, 0.313458, 4.957
0.374675, 0.773214, 3.56427
0.374675, 0.776074, 3.39929
0.374675, 0.672579, 3.2976
0.374675, 0.837659, 3.43421
0.374675, 0.708509, 3.59228
0.374675, 0.876632, 3.68298
0.374675, 0.654878, 3.31025
0.374675, 0.667487, 3.45187
0.374675, 0.771268, 3.23766
0.527106, 0.301041, 5.43163
0.527106, 0.591986, 3.75105
0.527106, 0.729943, 3.9951
0.527106, 0.839553, 3.78486
0.527106, 0.792372, 4.35527
0.527106, 0.750695, 3.99668
0.527106, 0.667333, 3.81631
0.527106, 0.675978, 3.65269
0.527106, 0.644, 3.74731
0.527106, 0.643376, 3.01013
0.453619, 0.262365, 5.4518
0.453619, 0.562394, 3.36297
0.453619, 0.801726, 3.4745
0.453619, 0.742433, 3.38016
0.453619, 0.701604, 3.26827
0.453619, 0.944057, 3.91293
0.453619, 0.739905, 3.44215
0.453619, 0.540948, 3.68977
0.453619, 0.764019, 3.64368
0.453619, 0.814399, 3.55997
0.367101, 0.147666, 5.58112
0.367101, 0.891356, 3.38078
0.367101, 0.775639, 3.4383
0.367101, 0.778268, 3.41867
0.367101, 0.751926, 3.62337
0.367101, 0.653758, 3.60737
0.367101, 0.748659, 3.50945
0.367101, 0.695825, 3.62953
0.367101, 0.608501, 3.79648
0.367101, 0.57838, 3.54048
0.415598, 0.292982, 5.10779
0.415598, 0.789848, 3.61799
0.415598, 0.635449, 3.89427
0.415598, 0.661129, 3.96325
0.415598, 0.822949, 4.2911
0.415598, 0.891305, 3.60034
0.415598, 0.795226, 4.04351
0.415598, 0.885489, 3.09615
0.415598, 0.719667, 3.95964
0.415598, 0.938533, 5.1235
0.403779, 0.172738, 5.11403
0.403779, 0.733167, 3.65856
0.403779, 0.906394, 3.16406
0.403779, 0.771725, 3.55405
0.403779, 0.694587, 3.71593
0.403779, 0.913168, 3.06842
0.403779, 0.732798, 3.34051
0.403779, 0.887383, 3.27033
0.403779, 0.902826, 3.49843
0.403779, 0.776717, 3.65539
0.338504, 0.178847, 4.96765
0.338504, 0.634566, 3.39633
0.338504, 0.800793, 3.50625
0.338504, 0.765475, 3.27888
0.338504, 0.728904, 3.50491
0.338504, 0.84118, 2.96959
0.338504, 0.726519, 3.44489
0.338504, 0.66814, 3.48094
0.338504, 0.870215, 3.49885
0.338504, 0.841828, 3.41312
0.392286, 0.185746, 5.33029
0.392286, 0.670082, 3.36628
0.392286, 0.881095, 3.24777
0.392286, 0.731221, 3.05773
0.392286, 0.692035, 3.94793
0.392286, 0.675309, 3.76942
0.392286, 0.727265, 3.41161
0.392286, 0.762163, 3.38685
0.392286, 0.775514, 3.86661
0.392286, 0.787369, 3.77236
0.490908, 0.181853, 4.6414
0.490908, 0.726866, 4.29251
0.490908, 0.713664, 3.47668
0.490908, 0.703642, 3.7271
0.490908, 0.726227, 3.83986
0.490908, 0.625985, 3.64411
0.450492, 0.10217, 5.58911
0.450492, 0.638087, 3.64254
0.450492, 0.886576, 4.21249
0.450492, 0.86361, 3.52882
0.450492, 0.838743, 3.99289
0.450492, 0.874101, 3.60192
0.450492, 0.688587, 4.37305
0.450492, 0.551569, 3.49438
0.450492, 0.847647, 3.69558
0.450492, 0.881168, 3.72656
0.521128, 0.136065, 5.46372
0.521128, 0.629974, 3.46288
0.521128, 0.612061, 3.85497
0.521128, 0.644978, 3.86199
0.521128, 0.661726, 3.8606
0.521128, 0.781948, 3.86557
0.521128, 0.774946, 4.08501
0.521128, 0.455032, 3.82294
0.521128, 0.760512, 3.90975
0.521128, 0.627977, 3.80307
0.54243, 0.332085, 5.10641
0.54243, 0.557612, 4.11828
0.54243, 0.685482, 3.2224
0.367637, 0.268052, 4.7557
0.367637, 0.827519, 3.08971
0.367637, 0.794219, 3.42157
0.367637, 0.890902, 3.3471
0.367637, 0.761596, 3.85503
0.367637, 0.624759, 3.23942
0.367637, 0.941739, 3.22844
0.367637, 0.82486, 3.49068
0.367637, 0.888728, 2.99404
0.367637, 0.882326, 3.05651
0.44384, 0.228416, 5.70265
0.44384, 0.637261, 3.10317
0.44384, 0.826373, 3.52702
0.44384, 0.6324, 3.48201
0.44384, 0.858175, 3.75605
0.44384, 0.892802, 3.55287
0.44384, 0.853672, 3.48909
0.44384, 0.863567, 3.47765
0.44384, 0.799729, 3.38388
0.44384, 0.800578, 4.80784
0.512635, 0.204443, 5.56939
0.512635, 0.776845, 3.39518
0.512635, 0.480543, 4.38499
0.512635, 0.745882, 3.68959
0.512635, 0.715531, 3.84127
0.512635, 0.75541, 3.41156
0.512635, 0.825318, 3.69782
0.512635, 0.789204, 4.18104
0.512635, 0.758318, 3.24271
0.512635, 0.701823, 3.90142
0.443269, 0.247051, 5.0406
0.443269, 0.761701, 3.37889
0.443269, 0.690967, 3.11037
0.443269, 0.713111, 3.56835
0.443269, 0.782894, 3.43924
0.443269, 0.613024, 3.46475
0.443269, 0.805679, 3.59214
0.443269, 0.689224, 4.13045
0.443269, 0.719513, 4.32846
0.443269, 0.763321, 3.87822
0.414115, 0.0718972, 5.15717
0.414115, 0.584941, 3.75672
0.414115, 0.811414, 4.35245
0.414115, 0.763919, 3.563
0.414115, 0.650334, 4.05481
0.414115, 0.754155, 3.53325
0.414115, 0.461107, 3.27927
0.414115, 0.802095, 3.38591
0.414115, 0.737861, 3.55451
0.414115, 0.809489, 3.74536
0.428792, 0.272759, 5.59322
0.428792, 0.579919, 3.17966
0.428792, 0.748047, 3.9379
0.428792, 0.670421, 3.48104
0.428792, 0.661386, 3.66307
0.428792, 0.577505, 4.07294
0.428792, 0.705312, 4.05496
0.428792, 0.783788, 3.5291
0.428792, 0.510883, 3.91957
0.428792, 0.670115, 3.06632
0.448745, 0.282053, 4.65212
0.448745, 0.485117, 3.7303
0.542492, 0.302283, 4.97309
0.542492, 0.947757, 3.42462
0.542492, 0.717115, 3.49885
0.542492, 0.836427, 3.94071
0.542492, 0.803428, 3.45481
0.542492, 0.82795, 3.75523
0.542492, 0.650323, 4.16341
0.542492, 0.748217, 3.97093
0.542492, 0.764762, 3.25167
0.542492, 0.681913, 3.65221
0.393909, 0.142067, 5.16821
0.393909, 0.836251, 3.36031
0.393909, 0.792883, 3.58581
0.393909, 0.545018, 3.67206
0.393909, 0.689711, 3.23595
0.393909, 0.738233, 3.7204
0.393909, 0.668842, 4.12749
0.393909, 0.661125, 3.34575
0.393909, 0.738844, 3.71956
0.393909, 0.612832, 3.98565
0.443805, 0.175548, 5.62595
0.443805, 0.662959, 3.74418
0.443805, 0.695118, 3.94762
0.443805, 0.725593, 3.41346
0.443805, 0.715308, 3.34639
0.443805, 0.789056, 3.5937
0.443805, 0.44831, 4.23821
0.443805, 0.610561, 3.43482
0.443805, 0.734943, 4.14809
0.443805, 0.703373, 3.63362
0.323136, 0.411838, 5.32555
0.323136, 0.890883, 3.54855
0.323136, 0.603994, 3.6091
0.323136, 0.781094, 3.18039
0.323136, 0.584747, 3.56922
0.323136, 0.444085, 3.3095
0.323136, 0.822232, 3.30719
0.323136, 0.755024, 3.47879
0.323136, 0.756414, 3.66231
0.323136, 0.835163, 3.30933
0.396732, 0.0134537, 5.12873
0.396732, 0.820276, 3.55346
0.396732, 0.626208, 3.58784
0.396732, 0.620514, 3.87081
0.396732, 0.789772, 3.61704
0.396732, 0.812292, 3.84216
0.396732, 0.825264, 4.0113
0.396732, 0.843824, 3.76939
0.396732, 0.841273, 3.24467
0.396732, 0.759794, 3.30209
0.482175, 0.305156, 4.93202
0.482175, 0.778623, 4.0073
0.482175, 0.698697, 4.12541
0.482175, 0.711537, 3.8834
0.482175, 0.809691, 3.58145
0.482175, 0.701655, 4.00272
0.482175, 0.759458, 4.51938
0.482175, 0.740442, 3.74337
0.482175, 0.737246, 4.00162
0.482175, 0.813623, 3.97349
0.364775, 0.0721087, 5.95905
0.364775, 0.726181, 3.06423
0.364775, 0.677214, 3.69463
0.364775, 0.845982, 3.6327
0.364775, 0.605114, 3.84006
0.364775, 0.684715, 3.41066
0.364775, 0.714759, 3.56255
0.364775, 0.729733, 3.50797
0.364775, 0.666909, 3.09364
0.364775, 0.71638, 3.87354
0.460276, 0.352499, 4.9827
0.460276, 0.685155, 4.76022
0.460276, 0.763989, 4.11364
0.460276, 0.945774, 4.02456
0.460276, 0.625559, 3.61862
0.460276, 0.759167, 3.56217
0.460276, 0.634946, 3.32145
0.460276, 0.694059, 3.33519
0.460276, 0.720482, 3.77482
0.460276, 0.65085, 3.68673
0.364026, 0.134067, 4.93233
0.364026, 0.77504, 3.73672
0.364026, 0.771216, 3.80318
0.364026, 0.707317, 3.73099
0.364026, 0.68409, 3.39225
0.364026, 0.85672, 3.31732
0.364026, 0.767132, 3.87148
0.364026, 0.694771, 4.3426
0.364026, 0.731296, 3.56915
0.364026, 0.738111, 3.231
0.357755, 0.105019, 5.595
0.357755, 0.70061, 3.46213
0.357755, 0.833368, 3.45023
0.357755, 0.781276, 3.38846
0.357755, 0.55475, 3.76262
0.357755, 0.822739, 3.40753
0.357755, 0.826722, 3.11637
0.357755, 0.906567, 3.52738
0.357755, 0.4609, 3.9658
0.357755, 0.517268, 3.95968
0.548816, 0.172152, 4.75413
0.548816, 0.774901, 3.57486
0.548816, 0.720608, 3.73628
0.548816, 0.736736, 3.80912
0.548816, 0.714686, 3.5841
0.548816, 0.73862, 3.83673
0.548816, 0.610808, 3.46375
0.548816, 0.739545, 3.38246
0.548816, 0.822796, 4.22934
0.548816, 0.442698, 3.26143
0.332548, 0.147393, 4.29182
0.332548, 0.85552, 3.67659
0.332548, 0.639694, 3.80428
0.332548, 0.764533, 3.36905
0.332548, 0.698334, 3.5937
0.332548, 0.874809, 3.52109
0.332548, 0.822001, 2.92767
0.332548, 0.772334, 3.23892
0.332548, 0.800472, 3.53171
0.332548, 0.635487, 3.8442
0.408427, 0.108131, 5.76387
0.408427, 0.64149, 3.37211
0.408427, 0.888546, 3.19414
0.408427, 0.875474, 3.98928
0.408427, 0.837439, 3.61894
0.408427, 0.607667, 3.42125
0.408427, 0.589813, 3.2906
0.408427, 0.929913, 4.04398
0.408427, 0.778103, 4.22664
0.408427, 0.564582, 3.69006
0.405947, 0.234042, 4.88514
0.405947, 0.441101, 4.04625
0.405947, 0.562323, 3.82179
0.405947, 0.240998, 3.63076
0.405947, 0.667787, 3.27648
0.405947, 0.712985, 3.00824
0.405947, 0.761615, 3.47302
0.405947, 0.778553, 3.4333
0.405947, 0.69827, 3.89815
0.405947, 0.776677, 3.8357
0.433593, 0.143496, 4.95817
0.433593, 0.654998, 3.56379
0.433593, 0.728666, 3.73262
0.433593, 0.693864, 3.32145
0.433593, 0.897199, 3.28347
0.433593, 0.517093, 3.30454
0.433593, 0.850543, 3.48167
0.433593, 0.819979, 3.58546
0.433593, 0.871548, 3.50585
0.433593, 0.786689, 3.97894
0.44986, 0.142467, 4.66349
0.44986, 0.765335, 4.3229
0.44986, 0.654075, 3.57956
0.44986, 0.813528, 3.59487
0.44986, 0.751278, 3.9116
0.44986, 0.885254, 3.44643
0.44986, 0.823997, 3.34297
0.44986, 0.588645, 3.51265
0.44986, 0.722133, 3.41706
0.44986, 0.798661, 3.072
0.373953, 0.241012, 5.71971
0.373953, 0.526517, 3.57825
0.373953, 0.486911, 3.68269
0.373953, 0.589465, 3.90526
0.373953, 0.66434, 3.55604
0.373953, 0.62657, 3.95447
0.373953, 0.698868, 3.48476
0.373953, 0.700556, 3.98117
0.373953, 0.69002, 3.75405
0.373953, 0.73561, 3.66865
0.312504, 0.20219, 5.11678
0.312504, 0.830828, 4.27145
0.312504, 0.823717, 4.71498
0.312504, 0.788826, 3.67431
0.312504, 0.708035, 3.64855
0.312504, 0.676478, 3.04811
0.312504, 0.792901, 3.01247
0.312504, 0.660699, 3.2147
0.312504, 0.696069, 3.58799
0.312504, 0.741477, 3.44038
0.449324, 0.28416, 4.72847
0.449324, 0.866716, 3.52321
0.449324, 0.69567, 4.29031
0.449324, 0.85556, 3.24777
0.449324, 0.767704, 3.99349
0.449324, 0.784424, 3.02858
0.449324, 0.810107, 3.95955
0.449324, 0.675289, 3.85052
0.449324, 0.86003, 3.28435
0.449324, 0.693569, 3.68181
0.434928, 0.168078, 4.91233
0.434928, 0.846369, 4.22839
0.434928, 0.73032, 3.39968
0.434928, 0.90272, 3.89358
0.434928, 0.752023, 3.49796
0.434928, 0.531464, 3.8433
0.434928, 0.620029, 3.46472
0.434928, 0.722352, 3.1114
0.434928, 0.733672, 3.5661
0.434928, 0.482623, 3.76899
0.478651, 0.4493, 4.8884
0.478651, 0.81685, 3.48373
0.478651, 0.823888, 3.51064
0.478651, 0.936971, 3.44796
0.478651, 0.815351, 3.83289
0.478651, 0.844855, 3.67443
0.478651, 0.752698, 3.22308
0.478651, 0.829982, 3.16645
0.478651, 0.822807, 3.46849
0.478651, 0.83663, 3.18986
0.343867, 0.151174, 4.46982
0.343867, 0.571849, 3.23193
0.343867, 0.66998, 3.41121
0.343867, 0.622722, 3.2582
0.343867, 0.624914, 3.29874
0.343867, 0.777523, 3.44855
0.343867, 0.82443, 3.27168
0.343867, 0.865901, 3.34186
0.343867, 0.713659, 3.26365
0.343867, 0.716407, 4.02209
0.604067, 0.479819, 5.19972
0.604067, 0.781513, 3.29509
0.604067, 0.756468, 3.63852
0.604067, 0.597111, 3.13483
0.604067, 0.743209, 3.83461
0.604067, 0.638148, 4.06437
0.604067, 0.73627, 3.94174
0.604067, 0.83186, 4.46915
0.604067, 0.60209, 3.68641
0.604067, 0.665982, 3.44339
0.469657, 0.300534, 5.3244
0.469657, 0.552746, 3.96173
0.469657, 0.760365, 3.27524
0.469657, 0.704737, 2.98962
0.469657, 0.764071, 3.4325
0.469657, 0.555185, 3.09282
0.469657, 0.805794, 4.06555
0.469657, 0.79513, 4.09913
0.469657, 0.781351, 3.44052
0.469657, 0.666241, 4.19812
0.439997, 0.216987, 5.76261
0.439997, 0.762784, 4.0083
0.439997, 0.820717, 3.94742
0.439997, 0.731442, 3.59498
0.439997, 0.609092, 3.86352
0.439997, 0.725353, 4.186
0.439997, 0.719791, 3.8158
0.439997, 0.827128, 4.42362
0.439997, 0.717069, 3.3115
0.439997, 0.834563, 3.24091
0.420399, 0.155632, 4.85062
0.420399, 0.797547, 3.34352
